occurrenceID,measurementType,measurementValue
IYS2020-Legacy-11-Bongo-1-52,lifeStage,C2
IYS2020-Legacy-11-Bongo-1-52,sex,NA
IYS2020-Legacy-11-Bongo-1-52,abundance,9.17714537833664
IYS2020-Legacy-11-Bongo-1-53,lifeStage,C3
IYS2020-Legacy-11-Bongo-1-53,sex,NA
IYS2020-Legacy-11-Bongo-1-53,abundance,24.0017648356497
IYS2020-Legacy-11-Bongo-1-54,lifeStage,C4
IYS2020-Legacy-11-Bongo-1-54,sex,NA
IYS2020-Legacy-11-Bongo-1-54,abundance,2.11780277961615
IYS2020-Legacy-11-Bongo-1-55,lifeStage,C4
IYS2020-Legacy-11-Bongo-1-55,sex,NA
IYS2020-Legacy-11-Bongo-1-55,abundance,2.58107213765718
IYS2020-Legacy-11-Bongo-1-56,lifeStage,C5
IYS2020-Legacy-11-Bongo-1-56,sex,NA
IYS2020-Legacy-11-Bongo-1-56,abundance,2.44870946393117
IYS2020-Legacy-11-Bongo-1-57,lifeStage,C4
IYS2020-Legacy-11-Bongo-1-57,sex,NA
IYS2020-Legacy-11-Bongo-1-57,abundance,12.7068166776969
IYS2020-Legacy-11-Bongo-1-58,lifeStage,C4
IYS2020-Legacy-11-Bongo-1-58,sex,NA
IYS2020-Legacy-11-Bongo-1-58,abundance,9.17714537833664
IYS2020-Legacy-11-Bongo-1-59,lifeStage,C1
IYS2020-Legacy-11-Bongo-1-59,sex,NA
IYS2020-Legacy-11-Bongo-1-59,abundance,2.8237370394882
IYS2020-Legacy-11-Bongo-1-60,lifeStage,C2
IYS2020-Legacy-11-Bongo-1-60,sex,NA
IYS2020-Legacy-11-Bongo-1-60,abundance,6.35340833884845
IYS2020-Legacy-11-Bongo-1-61,lifeStage,C3
IYS2020-Legacy-11-Bongo-1-61,sex,NA
IYS2020-Legacy-11-Bongo-1-61,abundance,9.17714537833664
IYS2020-Legacy-11-Bongo-1-62,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-62,sex,NA
IYS2020-Legacy-11-Bongo-1-62,abundance,12.0008824178248
IYS2020-Legacy-11-Bongo-1-63,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-63,sex,NA
IYS2020-Legacy-11-Bongo-1-63,abundance,0.0220604456210015
IYS2020-Legacy-11-Bongo-1-64,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-64,sex,NA
IYS2020-Legacy-11-Bongo-1-64,abundance,0.705934259872049
IYS2020-Legacy-11-Bongo-1-65,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-65,sex,F
IYS2020-Legacy-11-Bongo-1-65,abundance,7.76527685859254
IYS2020-Legacy-11-Bongo-1-66,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-66,sex,F
IYS2020-Legacy-11-Bongo-1-66,abundance,5.6474740789764
IYS2020-Legacy-11-Bongo-1-67,lifeStage,C4
IYS2020-Legacy-11-Bongo-1-67,sex,NA
IYS2020-Legacy-11-Bongo-1-67,abundance,6.35340833884845
IYS2020-Legacy-11-Bongo-1-68,lifeStage,C5
IYS2020-Legacy-11-Bongo-1-68,sex,NA
IYS2020-Legacy-11-Bongo-1-68,abundance,41.6501213324509
IYS2020-Legacy-11-Bongo-1-69,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-69,sex,F
IYS2020-Legacy-11-Bongo-1-69,abundance,2.8237370394882
IYS2020-Legacy-11-Bongo-1-70,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-70,sex,M
IYS2020-Legacy-11-Bongo-1-70,abundance,0.705934259872049
IYS2020-Legacy-11-Bongo-1-71,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-71,sex,F
IYS2020-Legacy-11-Bongo-1-71,abundance,3.52967129936025
IYS2020-Legacy-11-Bongo-1-72,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-72,sex,M
IYS2020-Legacy-11-Bongo-1-72,abundance,0.705934259872049
IYS2020-Legacy-11-Bongo-1-73,lifeStage,C5
IYS2020-Legacy-11-Bongo-1-73,sex,NA
IYS2020-Legacy-11-Bongo-1-73,abundance,12.0008824178248
IYS2020-Legacy-11-Bongo-1-74,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-74,sex,NA
IYS2020-Legacy-11-Bongo-1-74,abundance,0.727994705493051
IYS2020-Legacy-11-Bongo-1-75,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-75,sex,NA
IYS2020-Legacy-11-Bongo-1-75,abundance,2.73549525700419
IYS2020-Legacy-11-Bongo-1-76,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-76,sex,F
IYS2020-Legacy-11-Bongo-1-76,abundance,9.88307963820869
IYS2020-Legacy-11-Bongo-1-77,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-77,sex,F
IYS2020-Legacy-11-Bongo-1-77,abundance,4.2356055592323
IYS2020-Legacy-11-Bongo-1-78,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-78,sex,M
IYS2020-Legacy-11-Bongo-1-78,abundance,2.11780277961615
IYS2020-Legacy-11-Bongo-1-79,lifeStage,C3
IYS2020-Legacy-11-Bongo-1-79,sex,NA
IYS2020-Legacy-11-Bongo-1-79,abundance,2.11780277961615
IYS2020-Legacy-11-Bongo-1-80,lifeStage,C4
IYS2020-Legacy-11-Bongo-1-80,sex,NA
IYS2020-Legacy-11-Bongo-1-80,abundance,9.88307963820869
IYS2020-Legacy-11-Bongo-1-81,lifeStage,C5
IYS2020-Legacy-11-Bongo-1-81,sex,F
IYS2020-Legacy-11-Bongo-1-81,abundance,4.94153981910435
IYS2020-Legacy-11-Bongo-1-82,lifeStage,C5
IYS2020-Legacy-11-Bongo-1-82,sex,M
IYS2020-Legacy-11-Bongo-1-82,abundance,7.76527685859254
IYS2020-Legacy-11-Bongo-1-83,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-83,sex,NA
IYS2020-Legacy-11-Bongo-1-83,abundance,0.198544010589014
IYS2020-Legacy-11-Bongo-1-84,lifeStage,C5
IYS2020-Legacy-11-Bongo-1-84,sex,NA
IYS2020-Legacy-11-Bongo-1-84,abundance,0.705934259872049
IYS2020-Legacy-11-Bongo-1-85,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-85,sex,F
IYS2020-Legacy-11-Bongo-1-85,abundance,0.705934259872049
IYS2020-Legacy-11-Bongo-1-86,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-86,sex,M
IYS2020-Legacy-11-Bongo-1-86,abundance,0.705934259872049
IYS2020-Legacy-11-Bongo-1-87,lifeStage,C4
IYS2020-Legacy-11-Bongo-1-87,sex,NA
IYS2020-Legacy-11-Bongo-1-87,abundance,3.52967129936025
IYS2020-Legacy-11-Bongo-1-88,lifeStage,C5
IYS2020-Legacy-11-Bongo-1-88,sex,NA
IYS2020-Legacy-11-Bongo-1-88,abundance,4.94153981910435
IYS2020-Legacy-11-Bongo-1-89,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-89,sex,F
IYS2020-Legacy-11-Bongo-1-89,abundance,6.35340833884845
IYS2020-Legacy-11-Bongo-1-90,lifeStage,C5
IYS2020-Legacy-11-Bongo-1-90,sex,NA
IYS2020-Legacy-11-Bongo-1-90,abundance,0.705934259872049
IYS2020-Legacy-11-Bongo-1-91,lifeStage,C6
IYS2020-Legacy-11-Bongo-1-91,sex,F
IYS2020-Legacy-11-Bongo-1-91,abundance,1.4118685197441
IYS2020-Legacy-11-Bongo-1-92,lifeStage,larva
IYS2020-Legacy-11-Bongo-1-92,sex,NA
IYS2020-Legacy-11-Bongo-1-92,abundance,0.0661813368630046
IYS2020-Legacy-11-Bongo-1-93,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-93,sex,NA
IYS2020-Legacy-11-Bongo-1-93,abundance,1.4118685197441
IYS2020-Legacy-11-Bongo-1-94,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-94,sex,M
IYS2020-Legacy-11-Bongo-1-94,abundance,0.0441208912420031
IYS2020-Legacy-11-Bongo-1-95,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-95,sex,F
IYS2020-Legacy-11-Bongo-1-95,abundance,0.0220604456210015
IYS2020-Legacy-11-Bongo-1-96,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-96,sex,NA
IYS2020-Legacy-11-Bongo-1-96,abundance,0.154423119347011
IYS2020-Legacy-11-Bongo-1-97,lifeStage,NA
IYS2020-Legacy-11-Bongo-1-97,sex,NA
IYS2020-Legacy-11-Bongo-1-97,abundance,0.0441208912420031
IYS2020-Legacy-11-Bongo-1-98,lifeStage,juvenile
IYS2020-Legacy-11-Bongo-1-98,sex,NA
IYS2020-Legacy-11-Bongo-1-98,abundance,0.705934259872049
IYS2020-Legacy-12-Bongo-1-1,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-1,sex,NA
IYS2020-Legacy-12-Bongo-1-1,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-2,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-2,sex,NA
IYS2020-Legacy-12-Bongo-1-2,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-3,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-3,sex,M
IYS2020-Legacy-12-Bongo-1-3,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-4,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-4,sex,NA
IYS2020-Legacy-12-Bongo-1-4,abundance,0.0380228136882129
IYS2020-Legacy-12-Bongo-1-5,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-5,sex,NA
IYS2020-Legacy-12-Bongo-1-5,abundance,0.0760456273764259
IYS2020-Legacy-12-Bongo-1-6,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-6,sex,NA
IYS2020-Legacy-12-Bongo-1-6,abundance,1.82509505703422
IYS2020-Legacy-12-Bongo-1-7,lifeStage,C1
IYS2020-Legacy-12-Bongo-1-7,sex,NA
IYS2020-Legacy-12-Bongo-1-7,abundance,57.1863117870722
IYS2020-Legacy-12-Bongo-1-8,lifeStage,C2
IYS2020-Legacy-12-Bongo-1-8,sex,NA
IYS2020-Legacy-12-Bongo-1-8,abundance,51.1026615969582
IYS2020-Legacy-12-Bongo-1-9,lifeStage,C3
IYS2020-Legacy-12-Bongo-1-9,sex,NA
IYS2020-Legacy-12-Bongo-1-9,abundance,28.5931558935361
IYS2020-Legacy-12-Bongo-1-10,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-10,sex,F
IYS2020-Legacy-12-Bongo-1-10,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-11,lifeStage,C3
IYS2020-Legacy-12-Bongo-1-11,sex,NA
IYS2020-Legacy-12-Bongo-1-11,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-12,lifeStage,juvenile
IYS2020-Legacy-12-Bongo-1-12,sex,NA
IYS2020-Legacy-12-Bongo-1-12,abundance,4.25855513307985
IYS2020-Legacy-12-Bongo-1-13,lifeStage,nauplius
IYS2020-Legacy-12-Bongo-1-13,sex,NA
IYS2020-Legacy-12-Bongo-1-13,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-14,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-14,sex,F
IYS2020-Legacy-12-Bongo-1-14,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-15,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-15,sex,NA
IYS2020-Legacy-12-Bongo-1-15,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-16,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-16,sex,NA
IYS2020-Legacy-12-Bongo-1-16,abundance,6.69201520912547
IYS2020-Legacy-12-Bongo-1-17,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-17,sex,NA
IYS2020-Legacy-12-Bongo-1-17,abundance,0.209125475285171
IYS2020-Legacy-12-Bongo-1-18,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-18,sex,NA
IYS2020-Legacy-12-Bongo-1-18,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-19,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-19,sex,NA
IYS2020-Legacy-12-Bongo-1-19,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-20,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-20,sex,F
IYS2020-Legacy-12-Bongo-1-20,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-21,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-21,sex,F
IYS2020-Legacy-12-Bongo-1-21,abundance,0.228136882129278
IYS2020-Legacy-12-Bongo-1-22,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-22,sex,F
IYS2020-Legacy-12-Bongo-1-22,abundance,0.304182509505703
IYS2020-Legacy-12-Bongo-1-23,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-23,sex,M
IYS2020-Legacy-12-Bongo-1-23,abundance,0.114068441064639
IYS2020-Legacy-12-Bongo-1-24,lifeStage,C3
IYS2020-Legacy-12-Bongo-1-24,sex,NA
IYS2020-Legacy-12-Bongo-1-24,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-25,lifeStage,C3
IYS2020-Legacy-12-Bongo-1-25,sex,NA
IYS2020-Legacy-12-Bongo-1-25,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-26,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-26,sex,NA
IYS2020-Legacy-12-Bongo-1-26,abundance,3.44106463878327
IYS2020-Legacy-12-Bongo-1-27,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-27,sex,NA
IYS2020-Legacy-12-Bongo-1-27,abundance,2.60456273764259
IYS2020-Legacy-12-Bongo-1-28,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-28,sex,F
IYS2020-Legacy-12-Bongo-1-28,abundance,0.152091254752852
IYS2020-Legacy-12-Bongo-1-29,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-29,sex,M
IYS2020-Legacy-12-Bongo-1-29,abundance,0.0570342205323194
IYS2020-Legacy-12-Bongo-1-30,lifeStage,furcillia
IYS2020-Legacy-12-Bongo-1-30,sex,NA
IYS2020-Legacy-12-Bongo-1-30,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-31,lifeStage,calyptopsis
IYS2020-Legacy-12-Bongo-1-31,sex,NA
IYS2020-Legacy-12-Bongo-1-31,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-32,lifeStage,egg
IYS2020-Legacy-12-Bongo-1-32,sex,NA
IYS2020-Legacy-12-Bongo-1-32,abundance,8.5171102661597
IYS2020-Legacy-12-Bongo-1-33,lifeStage,nauplius
IYS2020-Legacy-12-Bongo-1-33,sex,NA
IYS2020-Legacy-12-Bongo-1-33,abundance,1.21673003802281
IYS2020-Legacy-12-Bongo-1-34,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-34,sex,NA
IYS2020-Legacy-12-Bongo-1-34,abundance,3.04182509505703
IYS2020-Legacy-12-Bongo-1-35,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-35,sex,F
IYS2020-Legacy-12-Bongo-1-35,abundance,1.21673003802281
IYS2020-Legacy-12-Bongo-1-36,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-36,sex,NA
IYS2020-Legacy-12-Bongo-1-36,abundance,1.21673003802281
IYS2020-Legacy-12-Bongo-1-37,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-37,sex,NA
IYS2020-Legacy-12-Bongo-1-37,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-38,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-38,sex,F
IYS2020-Legacy-12-Bongo-1-38,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-39,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-39,sex,NA
IYS2020-Legacy-12-Bongo-1-39,abundance,16.425855513308
IYS2020-Legacy-12-Bongo-1-40,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-40,sex,F
IYS2020-Legacy-12-Bongo-1-40,abundance,2.43346007604563
IYS2020-Legacy-12-Bongo-1-41,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-41,sex,M
IYS2020-Legacy-12-Bongo-1-41,abundance,1.82509505703422
IYS2020-Legacy-12-Bongo-1-42,lifeStage,C1
IYS2020-Legacy-12-Bongo-1-42,sex,NA
IYS2020-Legacy-12-Bongo-1-42,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-43,lifeStage,C2
IYS2020-Legacy-12-Bongo-1-43,sex,NA
IYS2020-Legacy-12-Bongo-1-43,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-44,lifeStage,C3
IYS2020-Legacy-12-Bongo-1-44,sex,NA
IYS2020-Legacy-12-Bongo-1-44,abundance,1.82509505703422
IYS2020-Legacy-12-Bongo-1-45,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-45,sex,NA
IYS2020-Legacy-12-Bongo-1-45,abundance,1.82509505703422
IYS2020-Legacy-12-Bongo-1-46,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-46,sex,NA
IYS2020-Legacy-12-Bongo-1-46,abundance,2.43346007604563
IYS2020-Legacy-12-Bongo-1-47,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-47,sex,F
IYS2020-Legacy-12-Bongo-1-47,abundance,1.21673003802281
IYS2020-Legacy-12-Bongo-1-48,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-48,sex,NA
IYS2020-Legacy-12-Bongo-1-48,abundance,12.1673003802281
IYS2020-Legacy-12-Bongo-1-49,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-49,sex,NA
IYS2020-Legacy-12-Bongo-1-49,abundance,18.8593155893536
IYS2020-Legacy-12-Bongo-1-50,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-50,sex,F
IYS2020-Legacy-12-Bongo-1-50,abundance,10.9505703422053
IYS2020-Legacy-12-Bongo-1-51,lifeStage,C1
IYS2020-Legacy-12-Bongo-1-51,sex,NA
IYS2020-Legacy-12-Bongo-1-51,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-52,lifeStage,C2
IYS2020-Legacy-12-Bongo-1-52,sex,NA
IYS2020-Legacy-12-Bongo-1-52,abundance,6.69201520912547
IYS2020-Legacy-12-Bongo-1-53,lifeStage,C3
IYS2020-Legacy-12-Bongo-1-53,sex,NA
IYS2020-Legacy-12-Bongo-1-53,abundance,13.3840304182509
IYS2020-Legacy-12-Bongo-1-54,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-54,sex,NA
IYS2020-Legacy-12-Bongo-1-54,abundance,1.82509505703422
IYS2020-Legacy-12-Bongo-1-55,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-55,sex,NA
IYS2020-Legacy-12-Bongo-1-55,abundance,2.20532319391635
IYS2020-Legacy-12-Bongo-1-56,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-56,sex,NA
IYS2020-Legacy-12-Bongo-1-56,abundance,1.21673003802281
IYS2020-Legacy-12-Bongo-1-57,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-57,sex,NA
IYS2020-Legacy-12-Bongo-1-57,abundance,15.8174904942966
IYS2020-Legacy-12-Bongo-1-58,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-58,sex,NA
IYS2020-Legacy-12-Bongo-1-58,abundance,2.43346007604563
IYS2020-Legacy-12-Bongo-1-59,lifeStage,C2
IYS2020-Legacy-12-Bongo-1-59,sex,NA
IYS2020-Legacy-12-Bongo-1-59,abundance,3.04182509505703
IYS2020-Legacy-12-Bongo-1-60,lifeStage,C3
IYS2020-Legacy-12-Bongo-1-60,sex,NA
IYS2020-Legacy-12-Bongo-1-60,abundance,4.86692015209125
IYS2020-Legacy-12-Bongo-1-61,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-61,sex,NA
IYS2020-Legacy-12-Bongo-1-61,abundance,9.73384030418251
IYS2020-Legacy-12-Bongo-1-62,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-62,sex,NA
IYS2020-Legacy-12-Bongo-1-62,abundance,0.190114068441065
IYS2020-Legacy-12-Bongo-1-63,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-63,sex,NA
IYS2020-Legacy-12-Bongo-1-63,abundance,1.21673003802281
IYS2020-Legacy-12-Bongo-1-64,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-64,sex,F
IYS2020-Legacy-12-Bongo-1-64,abundance,2.43346007604563
IYS2020-Legacy-12-Bongo-1-65,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-65,sex,F
IYS2020-Legacy-12-Bongo-1-65,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-66,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-66,sex,NA
IYS2020-Legacy-12-Bongo-1-66,abundance,16.425855513308
IYS2020-Legacy-12-Bongo-1-67,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-67,sex,M
IYS2020-Legacy-12-Bongo-1-67,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-68,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-68,sex,NA
IYS2020-Legacy-12-Bongo-1-68,abundance,1.21673003802281
IYS2020-Legacy-12-Bongo-1-69,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-69,sex,NA
IYS2020-Legacy-12-Bongo-1-69,abundance,1.21673003802281
IYS2020-Legacy-12-Bongo-1-70,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-70,sex,F
IYS2020-Legacy-12-Bongo-1-70,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-71,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-71,sex,M
IYS2020-Legacy-12-Bongo-1-71,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-72,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-72,sex,F
IYS2020-Legacy-12-Bongo-1-72,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-73,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-73,sex,NA
IYS2020-Legacy-12-Bongo-1-73,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-74,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-74,sex,NA
IYS2020-Legacy-12-Bongo-1-74,abundance,0.64638783269962
IYS2020-Legacy-12-Bongo-1-75,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-75,sex,NA
IYS2020-Legacy-12-Bongo-1-75,abundance,0.361216730038023
IYS2020-Legacy-12-Bongo-1-76,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-76,sex,F
IYS2020-Legacy-12-Bongo-1-76,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-77,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-77,sex,F
IYS2020-Legacy-12-Bongo-1-77,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-78,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-78,sex,F
IYS2020-Legacy-12-Bongo-1-78,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-79,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-79,sex,F
IYS2020-Legacy-12-Bongo-1-79,abundance,2.43346007604563
IYS2020-Legacy-12-Bongo-1-80,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-80,sex,F
IYS2020-Legacy-12-Bongo-1-80,abundance,7.90874524714829
IYS2020-Legacy-12-Bongo-1-81,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-81,sex,M
IYS2020-Legacy-12-Bongo-1-81,abundance,1.82509505703422
IYS2020-Legacy-12-Bongo-1-82,lifeStage,C3
IYS2020-Legacy-12-Bongo-1-82,sex,NA
IYS2020-Legacy-12-Bongo-1-82,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-83,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-83,sex,NA
IYS2020-Legacy-12-Bongo-1-83,abundance,2.43346007604563
IYS2020-Legacy-12-Bongo-1-84,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-84,sex,F
IYS2020-Legacy-12-Bongo-1-84,abundance,8.5171102661597
IYS2020-Legacy-12-Bongo-1-85,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-85,sex,M
IYS2020-Legacy-12-Bongo-1-85,abundance,4.86692015209125
IYS2020-Legacy-12-Bongo-1-86,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-86,sex,NA
IYS2020-Legacy-12-Bongo-1-86,abundance,0.494296577946768
IYS2020-Legacy-12-Bongo-1-87,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-87,sex,NA
IYS2020-Legacy-12-Bongo-1-87,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-88,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-88,sex,NA
IYS2020-Legacy-12-Bongo-1-88,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-89,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-89,sex,NA
IYS2020-Legacy-12-Bongo-1-89,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-90,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-90,sex,F
IYS2020-Legacy-12-Bongo-1-90,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-91,lifeStage,C4
IYS2020-Legacy-12-Bongo-1-91,sex,NA
IYS2020-Legacy-12-Bongo-1-91,abundance,1.21673003802281
IYS2020-Legacy-12-Bongo-1-92,lifeStage,C5
IYS2020-Legacy-12-Bongo-1-92,sex,NA
IYS2020-Legacy-12-Bongo-1-92,abundance,2.43346007604563
IYS2020-Legacy-12-Bongo-1-93,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-93,sex,F
IYS2020-Legacy-12-Bongo-1-93,abundance,1.82509505703422
IYS2020-Legacy-12-Bongo-1-94,lifeStage,C6
IYS2020-Legacy-12-Bongo-1-94,sex,M
IYS2020-Legacy-12-Bongo-1-94,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-95,lifeStage,larval colony
IYS2020-Legacy-12-Bongo-1-95,sex,NA
IYS2020-Legacy-12-Bongo-1-95,abundance,0.608365019011407
IYS2020-Legacy-12-Bongo-1-96,lifeStage,adult
IYS2020-Legacy-12-Bongo-1-96,sex,NA
IYS2020-Legacy-12-Bongo-1-96,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-97,lifeStage,larva
IYS2020-Legacy-12-Bongo-1-97,sex,NA
IYS2020-Legacy-12-Bongo-1-97,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-98,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-98,sex,F
IYS2020-Legacy-12-Bongo-1-98,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-99,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-99,sex,M
IYS2020-Legacy-12-Bongo-1-99,abundance,0.0190114068441065
IYS2020-Legacy-12-Bongo-1-100,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-100,sex,NA
IYS2020-Legacy-12-Bongo-1-100,abundance,0.190114068441065
IYS2020-Legacy-12-Bongo-1-101,lifeStage,NA
IYS2020-Legacy-12-Bongo-1-101,sex,NA
IYS2020-Legacy-12-Bongo-1-101,abundance,0.0760456273764259
IYS2020-Legacy-12-Bongo-1-102,lifeStage,trochophore
IYS2020-Legacy-12-Bongo-1-102,sex,NA
IYS2020-Legacy-12-Bongo-1-102,abundance,3.04182509505703
IYS2020-Legacy-13-Bongo-1-1,lifeStage,NA
IYS2020-Legacy-13-Bongo-1-1,sex,NA
IYS2020-Legacy-13-Bongo-1-1,abundance,0.0165289256198347
IYS2020-Legacy-13-Bongo-1-2,lifeStage,NA
